team_name,team_aggr,total_map_win,best_of_type,pick_team,match_res,map_stats,total_win,t_win,ct_win,event_name,match_type,player_list,ban_map_1,ban_map_2,pick_map_1,pick_map_2,pick_map_3,match_map_1,match_map_2,match_map_3,match_map_4,match_map_5,match_url
TALON,TLN,0,Bo3,A,loss,"[['Split', 13, 2, 11], ['Pearl', 13, 6, 7]]",26,8,18,Champions Tour 2023: Pacific League,League Play: Week 3,"['TLN Sushiboys', 'TLN Crws', 'TLN foxz', 'TLN Patiphan', 'TLN JitBoyS']",Haven,Fracture,Split,Ascent,-,Split,Pearl,-,-,-,https://www.vlr.gg/184470/talon-esports-vs-drx-champions-tour-2023-pacific-league-w3
DRX,DRX,2,Bo3,B,win,"[['Split', 3, 1, 2], ['Pearl', 10, 5, 5]]",13,6,7,Champions Tour 2023: Pacific League,League Play: Week 3,"['DRX BuZz', 'DRX Rb', 'DRX MaKo', 'DRX Foxy9', 'DRX stax']",Lotus,Icebox,Pearl,Ascent,-,Split,Pearl,-,-,-,https://www.vlr.gg/184470/talon-esports-vs-drx-champions-tour-2023-pacific-league-w3
Team Secret,TS,0,Bo3,B,loss,"[['Haven', 8, 3, 5], ['Fracture', 11, 5, 6]]",19,8,11,Champions Tour 2023: Pacific League,League Play: Week 3,"['TS invy', 'TS Jremy', 'TS DubsteP', 'TS BORKUM', 'TS JessieVash']",Pearl,Split,Fracture,Lotus,-,Haven,Fracture,-,-,-,https://www.vlr.gg/184471/team-secret-vs-gen-g-champions-tour-2023-pacific-league-w3
Gen.G,GEN,2,Bo3,A,win,"[['Haven', 13, 7, 6], ['Fracture', 13, 6, 7]]",26,13,13,Champions Tour 2023: Pacific League,League Play: Week 3,"['GEN k1Ng', 'GEN TS', 'GEN Sylvan', 'GEN GodDead', 'GEN Meteor', 'GEN eKo']",Icebox,Ascent,Haven,Lotus,-,Haven,Fracture,-,-,-,https://www.vlr.gg/184471/team-secret-vs-gen-g-champions-tour-2023-pacific-league-w3
Paper Rex,PRX,0,Bo3,B,loss,"[['Ascent', 5, 2, 3], ['Split', 10, 5, 5]]",15,7,8,Champions Tour 2023: Pacific League,League Play: Week 4,"['PRX d4v41', 'PRX Benkai', 'PRX f0rsakeN', 'PRX Jinggg', 'PRX something', 'PRX mindfreak']",Haven,Icebox,Split,Fracture,-,Ascent,Split,-,-,-,https://www.vlr.gg/184472/paper-rex-vs-drx-champions-tour-2023-pacific-league-w4
DRX,DRX,2,Bo3,A,win,"[['Ascent', 13, 9, 4], ['Split', 13, 6, 7]]",26,15,11,Champions Tour 2023: Pacific League,League Play: Week 4,"['DRX MaKo', 'DRX BuZz', 'DRX stax', 'DRX Rb', 'DRX Foxy9']",Lotus,Pearl,Ascent,Fracture,-,Ascent,Split,-,-,-,https://www.vlr.gg/184472/paper-rex-vs-drx-champions-tour-2023-pacific-league-w4
Team Secret,TS,0,Bo3,A,loss,"[['Icebox', 13, 6, 7], ['Split', 13, 10, 3]]",26,16,10,Champions Tour 2023: Pacific League,League Play: Week 4,"['TS invy', 'TS BORKUM', 'TS Jremy', 'TS DubsteP', 'TS JessieVash']",Pearl,Ascent,Icebox,Haven,-,Icebox,Split,-,-,-,https://www.vlr.gg/184473/team-secret-vs-rex-regum-qeon-champions-tour-2023-pacific-league-w4
Rex Regum Qeon,RRQ,2,Bo3,B,win,"[['Icebox', 10, 5, 5], ['Split', 7, 5, 2]]",17,10,7,Champions Tour 2023: Pacific League,League Play: Week 4,"['RRQ EJAY', 'RRQ xffero', 'RRQ Lmemore', 'RRQ Emman', 'RRQ 2GE', 'RRQ fl1pzjder']",Lotus,Fracture,Split,Haven,-,Icebox,Split,-,-,-,https://www.vlr.gg/184473/team-secret-vs-rex-regum-qeon-champions-tour-2023-pacific-league-w4
T1,T1,0,Bo3,A,loss,"[['Ascent', 13, 4, 9], ['Haven', 13, 7, 6]]",26,11,15,Champions Tour 2023: Pacific League,League Play: Week 4,"['T1 Sayaplayer', 'T1 xeta', 'T1 carpe', 'T1 iNTRO', 'T1 Munchkin', 'T1 ban']",Pearl,Split,Ascent,Lotus,-,Ascent,Haven,-,-,-,https://www.vlr.gg/184474/t1-vs-gen-g-champions-tour-2023-pacific-league-w4
Gen.G,GEN,2,Bo3,B,win,"[['Ascent', 5, 3, 2], ['Haven', 5, 0, 5]]",10,3,7,Champions Tour 2023: Pacific League,League Play: Week 4,"['GEN k1Ng', 'GEN GodDead', 'GEN Sylvan', 'GEN Meteor', 'GEN eKo', 'GEN TS']",Icebox,Fracture,Haven,Lotus,-,Ascent,Haven,-,-,-,https://www.vlr.gg/184474/t1-vs-gen-g-champions-tour-2023-pacific-league-w4
ZETA DIVISION,ZETA,2,Bo3,A,win,"[['Ascent', 9, 7, 2], ['Haven', 5, 2, 3]]",14,9,5,Champions Tour 2023: Pacific League,League Play: Week 4,"['ZETA Laz', 'ZETA crow', 'ZETA SugarZ3ro', 'ZETA Dep', 'ZETA TENNN']",Lotus,Fracture,Pearl,Pearl,Ascent,-,-,Ascent,Haven,-,-,-,https://www.vlr.gg/184475/zeta-division-vs-detonation-focusme-champions-tour-2023-pacific-league-w4
DetonatioN FocusMe,DFM,0,Bo3,B,loss,"[['Ascent', 13, 10, 3], ['Haven', 13, 9, 4]]",26,19,7,Champions Tour 2023: Pacific League,League Play: Week 4,"['DFM Reita', 'DFM takej', 'DFM Seoldam', 'DFM Anthem', 'DFM Suggest']",Split,Icebox,Pearl,Haven,-,-,Ascent,Haven,-,-,-,https://www.vlr.gg/184475/zeta-division-vs-detonation-focusme-champions-tour-2023-pacific-league-w4
TALON,TLN,0,Bo3,B,loss,"[['Split', 6, 3, 3], ['Icebox', 11, 6, 5]]",17,9,8,Champions Tour 2023: Pacific League,League Play: Week 4,"['TLN garnetS', 'TLN Patiphan', 'TLN foxz', 'TLN Crws', 'TLN Sushiboys']",Pearl,Lotus,Icebox,Haven,-,Split,Icebox,-,-,-,https://www.vlr.gg/184476/talon-esports-vs-global-esports-champions-tour-2023-pacific-league-w4
Global Esports,GE,2,Bo3,A,win,"[['Split', 13, 4, 9], ['Icebox', 13, 7, 6]]",26,11,15,Champions Tour 2023: Pacific League,League Play: Week 4,"['GE Bazzi', 'GE t3xture', 'GE Monyet', 'GE SkRossi', 'GE AYRIN', 'GE Lightningfast']",Fracture,Ascent,Split,Haven,-,Split,Icebox,-,-,-,https://www.vlr.gg/184476/talon-esports-vs-global-esports-champions-tour-2023-pacific-league-w4
Paper Rex,PRX,2,Bo3,A,win,"[['Icebox', 13, 7, 6], ['Split', 6, 3, 3], ['Pearl', 7, 3, 4]]",26,13,13,Champions Tour 2023: Pacific League,League Play: Week 5,"['PRX something', 'PRX Jinggg', 'PRX d4v41', 'PRX mindfreak', 'PRX cgrs', 'PRX f0rsakeN']",Haven,Ascent,Icebox,Pearl,-,Icebox,Split,Pearl,-,-,https://www.vlr.gg/184477/paper-rex-vs-global-esports-champions-tour-2023-pacific-league-w5
Global Esports,GE,1,Bo3,B,loss,"[['Icebox', 7, 6, 1], ['Split', 13, 9, 4], ['Pearl', 13, 8, 5]]",33,23,10,Champions Tour 2023: Pacific League,League Play: Week 5,"['GE t3xture', 'GE SkRossi', 'GE Monyet', 'GE AYRIN', 'GE Bazzi', 'GE Lightningfast', 'GE WRONSKI']",Fracture,Lotus,Split,Pearl,-,Icebox,Split,Pearl,-,-,https://www.vlr.gg/184477/paper-rex-vs-global-esports-champions-tour-2023-pacific-league-w5
Gen.G,GEN,1,Bo3,A,loss,"[['Haven', 13, 11, 2], ['Fracture', 10, 4, 6], ['Pearl', 13, 4, 9]]",36,19,17,Champions Tour 2023: Pacific League,League Play: Week 5,"['GEN eKo', 'GEN TS', 'GEN k1Ng', 'GEN Sylvan', 'GEN GodDead', 'GEN Meteor']",Icebox,Ascent,Haven,Pearl,-,Haven,Fracture,Pearl,-,-,https://www.vlr.gg/184478/gen-g-vs-drx-champions-tour-2023-pacific-league-w5
DRX,DRX,2,Bo3,B,win,"[['Haven', 7, 6, 1], ['Fracture', 13, 6, 7], ['Pearl', 4, 3, 1]]",24,15,9,Champions Tour 2023: Pacific League,League Play: Week 5,"['DRX MaKo', 'DRX BuZz', 'DRX stax', 'DRX Rb', 'DRX Foxy9']",Lotus,Split,Fracture,Pearl,-,Haven,Fracture,Pearl,-,-,https://www.vlr.gg/184478/gen-g-vs-drx-champions-tour-2023-pacific-league-w5
T1,T1,2,Bo3,B,win,"[['Haven', 13, 7, 6], ['Fracture', 13, 9, 4]]",26,16,10,Champions Tour 2023: Pacific League,League Play: Week 5,"['T1 Munchkin', 'T1 Sayaplayer', 'T1 xeta', 'T1 carpe', 'T1 ban']",Split,Ascent,Fracture,Pearl,-,Haven,Fracture,-,-,-,https://www.vlr.gg/184479/t1-vs-rex-regum-qeon-champions-tour-2023-pacific-league-w5
Rex Regum Qeon,RRQ,0,Bo3,A,loss,"[['Haven', 9, 4, 5], ['Fracture', 4, 1, 3]]",13,5,8,Champions Tour 2023: Pacific League,League Play: Week 5,"['RRQ 2GE', 'RRQ Emman', 'RRQ EJAY', 'RRQ Lmemore', 'RRQ xffero', 'RRQ fl1pzjder']",Lotus,Icebox,Haven,Pearl,-,Haven,Fracture,-,-,-,https://www.vlr.gg/184479/t1-vs-rex-regum-qeon-champions-tour-2023-pacific-league-w5
Team Secret,TS,2,Bo3,B,win,"[['Ascent', 13, 6, 7], ['Haven', 13, 4, 9]]",26,10,16,Champions Tour 2023: Pacific League,League Play: Week 5,"['TS JessieVash', 'TS Jremy', 'TS DubsteP', 'TS BORKUM', 'TS invy']",Lotus,Pearl,Haven,Fracture,-,Ascent,Haven,-,-,-,https://www.vlr.gg/184480/team-secret-vs-detonation-focusme-champions-tour-2023-pacific-league-w5
DetonatioN FocusMe,DFM,0,Bo3,A,loss,"[['Ascent', 11, 5, 6], ['Haven', 8, 3, 5]]",19,8,11,Champions Tour 2023: Pacific League,League Play: Week 5,"['DFM Seoldam', 'DFM takej', 'DFM Anthem', 'DFM xnfri', 'DFM Suggest']",Icebox,Split,Ascent,Fracture,-,Ascent,Haven,-,-,-,https://www.vlr.gg/184480/team-secret-vs-detonation-focusme-champions-tour-2023-pacific-league-w5
ZETA DIVISION,ZETA,0,Bo3,B,loss,"[['Haven', 8, 4, 4], ['Ascent', 14, 6, 6]]",22,10,10,Champions Tour 2023: Pacific League,League Play: Week 5,"['ZETA Laz', 'ZETA SugarZ3ro', 'ZETA Dep', 'ZETA crow', 'ZETA TENNN']",Icebox,Pearl,Ascent,Split,-,Haven,Ascent,-,-,-,https://www.vlr.gg/184481/zeta-division-vs-talon-esports-champions-tour-2023-pacific-league-w5
TALON,TLN,2,Bo3,A,win,"[['Haven', 13, 5, 8], ['Ascent', 16, 6, 6]]",29,11,14,Champions Tour 2023: Pacific League,League Play: Week 5,"['TLN Sushiboys', 'TLN foxz', 'TLN JitBoyS', 'TLN garnetS', 'TLN Patiphan', 'TLN Crws']",Lotus,Fracture,Haven,Split,-,Haven,Ascent,-,-,-,https://www.vlr.gg/184481/zeta-division-vs-talon-esports-champions-tour-2023-pacific-league-w5
T1,T1,2,Bo3,A,win,"[['Lotus', 9, 5, 4], ['Split', 13, 7, 6], ['Fracture', 10, 4, 6]]",32,16,16,Champions Tour 2023: Pacific League,League Play: Week 6,"['T1 Sayaplayer', 'T1 ban', 'T1 xeta', 'T1 Munchkin', 'T1 carpe']",Haven,Ascent,Lotus,Fracture,-,Lotus,Split,Fracture,-,-,https://www.vlr.gg/184482/t1-vs-detonation-focusme-champions-tour-2023-pacific-league-w6
DetonatioN FocusMe,DFM,1,Bo3,B,loss,"[['Lotus', 13, 6, 7], ['Split', 9, 4, 5], ['Fracture', 13, 6, 7]]",35,16,19,Champions Tour 2023: Pacific League,League Play: Week 6,"['DFM Suggest', 'DFM takej', 'DFM xnfri', 'DFM Anthem', 'DFM Seoldam']",Bind,Pearl,Split,Fracture,-,Lotus,Split,Fracture,-,-,https://www.vlr.gg/184482/t1-vs-detonation-focusme-champions-tour-2023-pacific-league-w6
ZETA DIVISION,ZETA,2,Bo3,A,win,"[['Split', 9, 5, 4], ['Lotus', 13, 7, 6], ['Fracture', 9, 4, 5]]",31,16,15,Champions Tour 2023: Pacific League,League Play: Week 6,"['ZETA SugarZ3ro', 'ZETA Laz', 'ZETA Dep', 'ZETA crow', 'ZETA TENNN']",Haven,Ascent,Split,Fracture,-,Split,Lotus,Fracture,-,-,https://www.vlr.gg/184483/zeta-division-vs-team-secret-champions-tour-2023-pacific-league-w6
Team Secret,TS,1,Bo3,B,loss,"[['Split', 13, 8, 5], ['Lotus', 10, 6, 4], ['Fracture', 13, 7, 6]]",36,21,15,Champions Tour 2023: Pacific League,League Play: Week 6,"['TS BORKUM', 'TS JessieVash', 'TS invy', 'TS DubsteP', 'TS Jremy']",Pearl,Bind,Lotus,Fracture,-,Split,Lotus,Fracture,-,-,https://www.vlr.gg/184483/zeta-division-vs-team-secret-champions-tour-2023-pacific-league-w6
Global Esports,GE,2,Bo3,A,win,"[['Pearl', 8, 7, 1], ['Lotus', 8, 3, 5]]",16,10,6,Champions Tour 2023: Pacific League,League Play: Week 6,"['GE SkRossi', 'GE Monyet', 'GE t3xture', 'GE AYRIN', 'GE Bazzi']",Fracture,Ascent,Pearl,Haven,-,Pearl,Lotus,-,-,-,https://www.vlr.gg/184484/global-esports-vs-gen-g-champions-tour-2023-pacific-league-w6
Gen.G,GEN,0,Bo3,B,loss,"[['Pearl', 13, 8, 5], ['Lotus', 13, 7, 6]]",26,15,11,Champions Tour 2023: Pacific League,League Play: Week 6,"['GEN Sylvan', 'GEN GodDead', 'GEN Meteor', 'GEN k1Ng', 'GEN TS']",Split,Bind,Lotus,Haven,-,Pearl,Lotus,-,-,-,https://www.vlr.gg/184484/global-esports-vs-gen-g-champions-tour-2023-pacific-league-w6
Rex Regum Qeon,RRQ,1,Bo3,B,loss,"[['Haven', 13, 6, 7], ['Split', 10, 6, 4], ['Pearl', 2, 0, 2]]",25,12,13,Champions Tour 2023: Pacific League,League Play: Week 6,"['RRQ Emman', 'RRQ Lmemore', 'RRQ fl1pzjder', 'RRQ xffero', 'RRQ EJAY', 'RRQ 2GE']",Bind,Ascent,Split,Pearl,-,Haven,Split,Pearl,-,-,https://www.vlr.gg/184485/rex-regum-qeon-vs-drx-champions-tour-2023-pacific-league-w6
DRX,DRX,2,Bo3,A,win,"[['Haven', 8, 2, 6], ['Split', 13, 7, 6], ['Pearl', 13, 10, 3]]",34,19,15,Champions Tour 2023: Pacific League,League Play: Week 6,"['DRX MaKo', 'DRX Foxy9', 'DRX BuZz', 'DRX Rb', 'DRX stax']",Lotus,Fracture,Haven,Pearl,-,Haven,Split,Pearl,-,-,https://www.vlr.gg/184485/rex-regum-qeon-vs-drx-champions-tour-2023-pacific-league-w6
TALON,TLN,1,Bo3,A,loss,"[['Pearl', 11, 8, 3], ['Split', 13, 4, 9], ['Fracture', 13, 7, 6]]",37,19,18,Champions Tour 2023: Pacific League,League Play: Week 6,"['TLN foxz', 'TLN JitBoyS', 'TLN Crws', 'TLN Patiphan', 'TLN garnetS']",Bind,Ascent,Pearl,Fracture,-,Pearl,Split,Fracture,-,-,https://www.vlr.gg/184486/talon-esports-vs-paper-rex-champions-tour-2023-pacific-league-w6
Paper Rex,PRX,2,Bo3,B,win,"[['Pearl', 13, 9, 4], ['Split', 4, 3, 1], ['Fracture', 10, 6, 4]]",27,18,9,Champions Tour 2023: Pacific League,League Play: Week 6,"['PRX f0rsakeN', 'PRX mindfreak', 'PRX something', 'PRX d4v41', 'PRX Jinggg']",Haven,Lotus,Split,Fracture,-,Pearl,Split,Fracture,-,-,https://www.vlr.gg/184486/talon-esports-vs-paper-rex-champions-tour-2023-pacific-league-w6
TALON,TLN,2,Bo3,B,win,"[['Fracture', 13, 7, 6], ['Lotus', 13, 6, 7]]",26,13,13,Champions Tour 2023: Pacific League,League Play: Week 7,"['TLN Crws', 'TLN JitBoyS', 'TLN foxz', 'TLN garnetS', 'TLN Patiphan']",Split,Ascent,Lotus,Haven,-,Fracture,Lotus,-,-,-,https://www.vlr.gg/184488/talon-esports-vs-gen-g-champions-tour-2023-pacific-league-w7
Gen.G,GEN,0,Bo3,A,loss,"[['Fracture', 8, 3, 5], ['Lotus', 7, 5, 2]]",15,8,7,Champions Tour 2023: Pacific League,League Play: Week 7,"['GEN k1Ng', 'GEN Meteor', 'GEN Sylvan', 'GEN TS', 'GEN GodDead', 'GEN eKo']",Pearl,Bind,Fracture,Haven,-,Fracture,Lotus,-,-,-,https://www.vlr.gg/184488/talon-esports-vs-gen-g-champions-tour-2023-pacific-league-w7
ZETA DIVISION,ZETA,0,Bo3,B,loss,"[['Split', 6, 1, 5], ['Ascent', 10, 6, 4]]",16,7,9,Champions Tour 2023: Pacific League,League Play: Week 7,"['ZETA Laz', 'ZETA Dep', 'ZETA SugarZ3ro', 'ZETA crow', 'ZETA TENNN']",Pearl,Bind,Ascent,Lotus,-,Split,Ascent,-,-,-,https://www.vlr.gg/184489/zeta-division-vs-paper-rex-champions-tour-2023-pacific-league-w7
Paper Rex,PRX,2,Bo3,A,win,"[['Split', 13, 7, 6], ['Ascent', 13, 8, 5]]",26,15,11,Champions Tour 2023: Pacific League,League Play: Week 7,"['PRX something', 'PRX f0rsakeN', 'PRX d4v41', 'PRX mindfreak', 'PRX Jinggg']",Haven,Fracture,Split,Lotus,-,Split,Ascent,-,-,-,https://www.vlr.gg/184489/zeta-division-vs-paper-rex-champions-tour-2023-pacific-league-w7
Rex Regum Qeon,RRQ,2,Bo3,A,win,"[['Fracture', 10, 6, 4], ['Pearl', 11, 7, 4]]",21,13,8,Champions Tour 2023: Pacific League,League Play: Week 7,"['RRQ Lmemore', 'RRQ xffero', 'RRQ 2GE', 'RRQ EJAY', 'RRQ Emman', 'RRQ fl1pzjder']",Lotus,Split,Fracture,Bind,-,Fracture,Pearl,-,-,-,https://www.vlr.gg/184490/rex-regum-qeon-vs-global-esports-champions-tour-2023-pacific-league-w7
Global Esports,GE,0,Bo3,B,loss,"[['Fracture', 13, 7, 6], ['Pearl', 13, 8, 5]]",26,15,11,Champions Tour 2023: Pacific League,League Play: Week 7,"['GE t3xture', 'GE Monyet', 'GE AYRIN', 'GE Bazzi', 'GE SkRossi']",Haven,Ascent,Pearl,Bind,-,Fracture,Pearl,-,-,-,https://www.vlr.gg/184490/rex-regum-qeon-vs-global-esports-champions-tour-2023-pacific-league-w7
Team Secret,TS,0,Bo3,A,loss,"[['Lotus', 13, 3, 10], ['Bind', 13, 7, 6]]",26,10,16,Champions Tour 2023: Pacific League,League Play: Week 7,"['TS Jremy', 'TS BORKUM', 'TS DubsteP', 'TS invy', 'TS JessieVash']",Pearl,Ascent,Lotus,Fracture,-,Lotus,Bind,-,-,-,https://www.vlr.gg/184491/team-secret-vs-t1-champions-tour-2023-pacific-league-w7
T1,T1,2,Bo3,B,win,"[['Lotus', 4, 2, 2], ['Bind', 8, 3, 5]]",12,5,7,Champions Tour 2023: Pacific League,League Play: Week 7,"['T1 Sayaplayer', 'T1 Munchkin', 'T1 xeta', 'T1 carpe', 'T1 ban', 'T1 iNTRO']",Haven,Split,Bind,Fracture,-,Lotus,Bind,-,-,-,https://www.vlr.gg/184491/team-secret-vs-t1-champions-tour-2023-pacific-league-w7
DRX,DRX,2,Bo3,B,win,"[['Fracture', 13, 5, 8], ['Ascent', 13, 9, 4]]",26,14,12,Champions Tour 2023: Pacific League,League Play: Week 7,"['DRX MaKo', 'DRX BuZz', 'DRX Rb', 'DRX Foxy9', 'DRX stax']",Lotus,Bind,Ascent,Pearl,-,Fracture,Ascent,-,-,-,https://www.vlr.gg/184492/drx-vs-detonation-focusme-champions-tour-2023-pacific-league-w7
DetonatioN FocusMe,DFM,0,Bo3,A,loss,"[['Fracture', 8, 1, 7], ['Ascent', 4, 1, 3]]",12,2,10,Champions Tour 2023: Pacific League,League Play: Week 7,"['DFM Seoldam', 'DFM takej', 'DFM Reita', 'DFM Anthem', 'DFM xnfri']",Haven,Split,Fracture,Pearl,-,Fracture,Ascent,-,-,-,https://www.vlr.gg/184492/drx-vs-detonation-focusme-champions-tour-2023-pacific-league-w7
Paper Rex,PRX,2,Bo3,A,win,"[['Split', 7, 4, 3], ['Ascent', 2, 0, 2]]",9,4,5,Champions Tour 2023: Pacific League,League Play: Week 8,"['PRX Jinggg', 'PRX d4v41', 'PRX f0rsakeN', 'PRX something', 'PRX mindfreak']",Haven,Fracture,Split,Lotus,-,Split,Ascent,-,-,-,https://www.vlr.gg/184493/paper-rex-vs-gen-g-champions-tour-2023-pacific-league-w8
Gen.G,GEN,0,Bo3,B,loss,"[['Split', 13, 9, 4], ['Ascent', 13, 10, 3]]",26,19,7,Champions Tour 2023: Pacific League,League Play: Week 8,"['GEN GodDead', 'GEN TS', 'GEN Meteor', 'GEN Sylvan', 'GEN eKo', 'GEN k1Ng']",Pearl,Bind,Ascent,Lotus,-,Split,Ascent,-,-,-,https://www.vlr.gg/184493/paper-rex-vs-gen-g-champions-tour-2023-pacific-league-w8
ZETA DIVISION,ZETA,1,Bo3,A,loss,"[['Fracture', 13, 7, 6], ['Lotus', 10, 1, 9], ['Bind', 13, 4, 9]]",36,12,24,Champions Tour 2023: Pacific League,League Play: Week 8,"['ZETA Dep', 'ZETA SugarZ3ro', 'ZETA Laz', 'ZETA TENNN', 'ZETA crow']",Pearl,Ascent,Fracture,Bind,-,Fracture,Lotus,Bind,-,-,https://www.vlr.gg/184494/zeta-division-vs-t1-champions-tour-2023-pacific-league-w8
T1,T1,2,Bo3,B,win,"[['Fracture', 11, 6, 5], ['Lotus', 13, 3, 10], ['Bind', 3, 3, 0]]",27,12,15,Champions Tour 2023: Pacific League,League Play: Week 8,"['T1 ban', 'T1 Munchkin', 'T1 Sayaplayer', 'T1 xeta', 'T1 carpe']",Split,Haven,Lotus,Bind,-,Fracture,Lotus,Bind,-,-,https://www.vlr.gg/184494/zeta-division-vs-t1-champions-tour-2023-pacific-league-w8
Team Secret,TS,2,Bo3,A,win,"[['Haven', 8, 4, 4], ['Ascent', 11, 9, 2]]",19,13,6,Champions Tour 2023: Pacific League,League Play: Week 8,"['TS JessieVash', 'TS BORKUM', 'TS Jremy', 'TS invy', 'TS DubsteP']",Pearl,Split,Haven,Fracture,-,Haven,Ascent,-,-,-,https://www.vlr.gg/184495/team-secret-vs-drx-champions-tour-2023-pacific-league-w8
DRX,DRX,0,Bo3,B,loss,"[['Haven', 13, 5, 8], ['Ascent', 13, 10, 3]]",26,15,11,Champions Tour 2023: Pacific League,League Play: Week 8,"['DRX Rb', 'DRX MaKo', 'DRX Zest', 'DRX stax', 'DRX BuZz']",Lotus,Bind,Ascent,Fracture,-,Haven,Ascent,-,-,-,https://www.vlr.gg/184495/team-secret-vs-drx-champions-tour-2023-pacific-league-w8
Global Esports,GE,2,Bo3,B,win,"[['Lotus', 13, 8, 5], ['Pearl', 13, 11, 2]]",26,19,7,Champions Tour 2023: Pacific League,League Play: Week 8,"['GE Monyet', 'GE t3xture', 'GE SkRossi', 'GE AYRIN', 'GE Bazzi']",Fracture,Split,Pearl,Bind,-,Lotus,Pearl,-,-,-,https://www.vlr.gg/184496/global-esports-vs-detonation-focusme-champions-tour-2023-pacific-league-w8
DetonatioN FocusMe,DFM,0,Bo3,A,loss,"[['Lotus', 7, 3, 4], ['Pearl', 6, 5, 1]]",13,8,5,Champions Tour 2023: Pacific League,League Play: Week 8,"['DFM Anthem', 'DFM xnfri', 'DFM takej', 'DFM Reita', 'DFM Seoldam']",Haven,Ascent,Lotus,Bind,-,Lotus,Pearl,-,-,-,https://www.vlr.gg/184496/global-esports-vs-detonation-focusme-champions-tour-2023-pacific-league-w8
TALON,TLN,1,Bo3,B,loss,"[['Split', 13, 9, 4], ['Ascent', 4, 1, 3], ['Haven', 7, 4, 3]]",24,14,10,Champions Tour 2023: Pacific League,League Play: Week 8,"['TLN Patiphan', 'TLN garnetS', 'TLN Crws', 'TLN JitBoyS', 'TLN foxz', 'TLN Sushiboys']",Fracture,Bind,Ascent,Haven,-,Split,Ascent,Haven,-,-,https://www.vlr.gg/184497/talon-esports-vs-rex-regum-qeon-champions-tour-2023-pacific-league-w8
Rex Regum Qeon,RRQ,2,Bo3,A,win,"[['Split', 3, 0, 3], ['Ascent', 13, 9, 4], ['Haven', 13, 5, 8]]",29,14,15,Champions Tour 2023: Pacific League,League Play: Week 8,"['RRQ fl1pzjder', 'RRQ 2GE', 'RRQ xffero', 'RRQ EJAY', 'RRQ Emman', 'RRQ Lmemore']",Lotus,Pearl,Split,Haven,-,Split,Ascent,Haven,-,-,https://www.vlr.gg/184497/talon-esports-vs-rex-regum-qeon-champions-tour-2023-pacific-league-w8
ZETA DIVISION,ZETA,2,Bo3,B,win,"[['Haven', 13, 8, 5], ['Ascent', 4, 1, 3], ['Fracture', 13, 5, 8]]",30,14,16,Champions Tour 2023: Pacific League,League Play: Week 8,"['ZETA SugarZ3ro', 'ZETA Laz', 'ZETA TENNN', 'ZETA Dep', 'ZETA crow']",Bind,Split,Ascent,Fracture,-,Haven,Ascent,Fracture,-,-,https://www.vlr.gg/184498/zeta-division-vs-gen-g-champions-tour-2023-pacific-league-w8
Gen.G,GEN,1,Bo3,A,loss,"[['Haven', 8, 4, 4], ['Ascent', 13, 9, 4], ['Fracture', 4, 4, 0]]",25,17,8,Champions Tour 2023: Pacific League,League Play: Week 8,"['GEN Sylvan', 'GEN k1Ng', 'GEN GodDead', 'GEN Meteor', 'GEN TS', 'GEN eKo']",Pearl,Lotus,Haven,Fracture,-,Haven,Ascent,Fracture,-,-,https://www.vlr.gg/184498/zeta-division-vs-gen-g-champions-tour-2023-pacific-league-w8
T1,T1,0,Bo3,A,loss,"[['Bind', 13, 9, 4], ['Pearl', 13, 4, 9]]",26,13,13,Champions Tour 2023: Pacific League,League Play: Week 8,"['T1 Sayaplayer', 'T1 Munchkin', 'T1 carpe', 'T1 xeta', 'T1 ban']",Split,Haven,Bind,Ascent,-,Bind,Pearl,-,-,-,https://www.vlr.gg/184499/t1-vs-drx-champions-tour-2023-pacific-league-w8
DRX,DRX,2,Bo3,B,win,"[['Bind', 10, 7, 3], ['Pearl', 9, 3, 6]]",19,10,9,Champions Tour 2023: Pacific League,League Play: Week 8,"['DRX Rb', 'DRX MaKo', 'DRX stax', 'DRX BuZz', 'DRX Foxy9']",Lotus,Fracture,Pearl,Ascent,-,Bind,Pearl,-,-,-,https://www.vlr.gg/184499/t1-vs-drx-champions-tour-2023-pacific-league-w8
Team Secret,TS,2,Bo3,A,win,"[['Haven', 9, 6, 3], ['Lotus', 10, 5, 5]]",19,11,8,Champions Tour 2023: Pacific League,League Play: Week 8,"['TS DubsteP', 'TS BORKUM', 'TS JessieVash', 'TS invy', 'TS Jremy']",Pearl,Split,Haven,Bind,-,Haven,Lotus,-,-,-,https://www.vlr.gg/184500/team-secret-vs-global-esports-champions-tour-2023-pacific-league-w8
Global Esports,GE,0,Bo3,B,loss,"[['Haven', 13, 7, 6], ['Lotus', 13, 7, 6]]",26,14,12,Champions Tour 2023: Pacific League,League Play: Week 8,"['GE Monyet', 'GE t3xture', 'GE Bazzi', 'GE SkRossi', 'GE AYRIN']",Fracture,Ascent,Lotus,Bind,-,Haven,Lotus,-,-,-,https://www.vlr.gg/184500/team-secret-vs-global-esports-champions-tour-2023-pacific-league-w8
