team_name,team_aggr,total_map_win,best_of_type,pick_team,match_res,map_stats,total_win,t_win,ct_win,event_name,match_type,player_list,ban_map_1,ban_map_2,pick_map_1,pick_map_2,pick_map_3,match_map_1,match_map_2,match_map_3,match_map_4,match_map_5,match_url
Global Esports,GE,2,Bo3,B,win,"[['Abyss', 3, 0, 3], ['Split', 13, 8, 5], ['Pearl', 13, 8, 5]]",29,16,13,VCT 2025: Pacific Kickoff,Main Event: Upper Round 1,"['GE Papi', 'GE Kr1stal', 'GE Deryeon', 'GE UdoTan', 'GE kellyS']",Haven,Fracture,Split,Pearl,-,Abyss,Split,Pearl,-,-,https://www.vlr.gg/430516/global-esports-vs-team-secret-champions-tour-2025-pacific-kickoff-ur1
Team Secret,TS,1,Bo3,A,loss,"[['Abyss', 13, 9, 4], ['Split', 7, 3, 4], ['Pearl', 6, 2, 4]]",26,14,12,VCT 2025: Pacific Kickoff,Main Event: Upper Round 1,"['TS Jremy', 'TS JessieVash', 'TS 2GE', 'TS Wild0reoo', 'TS invy']",Bind,Lotus,Abyss,Pearl,-,Abyss,Split,Pearl,-,-,https://www.vlr.gg/430516/global-esports-vs-team-secret-champions-tour-2025-pacific-kickoff-ur1
DetonatioN FocusMe,DFM,1,Bo3,B,loss,"[['Abyss', 14, 6, 6], ['Pearl', 3, 2, 1], ['Haven', 3, 1, 2]]",20,9,9,VCT 2025: Pacific Kickoff,Main Event: Upper Round 1,"['DFM Meiy', 'DFM Jinboong', 'DFM Akame', 'DFM Art', 'DFM gyen']",Fracture,Split,Pearl,Haven,-,Abyss,Pearl,Haven,-,-,https://www.vlr.gg/430517/detonation-focusme-vs-rex-regum-qeon-champions-tour-2025-pacific-kickoff-ur1
Rex Regum Qeon,RRQ,2,Bo3,A,win,"[['Abyss', 12, 6, 6], ['Pearl', 13, 11, 2], ['Haven', 13, 10, 3]]",38,27,11,VCT 2025: Pacific Kickoff,Main Event: Upper Round 1,"['RRQ Jemkin', 'RRQ Kushy', 'RRQ Estrella', 'RRQ Monyet', 'RRQ xffero']",Bind,Lotus,Abyss,Haven,-,Abyss,Pearl,Haven,-,-,https://www.vlr.gg/430517/detonation-focusme-vs-rex-regum-qeon-champions-tour-2025-pacific-kickoff-ur1
DRX,DRX,2,Bo3,B,win,"[['Lotus', 13, 7, 6], ['Pearl', 6, 2, 4], ['Fracture', 13, 7, 6]]",32,16,16,VCT 2025: Pacific Kickoff,Main Event: Upper Quarterfinals,"['DRX free1ng', 'DRX HYUNMIN', 'DRX MaKo', 'DRX Flashback', 'DRX BeYN']",Bind,Haven,Pearl,Fracture,-,Lotus,Pearl,Fracture,-,-,https://www.vlr.gg/430521/drx-vs-nongshim-redforce-champions-tour-2025-pacific-kickoff-ubqf
Nongshim RedForce,NS,1,Bo3,A,loss,"[['Lotus', 11, 6, 5], ['Pearl', 13, 8, 5], ['Fracture', 9, 6, 3]]",33,20,13,VCT 2025: Pacific Kickoff,Main Event: Upper Quarterfinals,"['NS Francis', 'NS Ivy', 'NS Persia', 'NS margaret', 'NS Dambi']",Abyss,Split,Lotus,Fracture,-,Lotus,Pearl,Fracture,-,-,https://www.vlr.gg/430521/drx-vs-nongshim-redforce-champions-tour-2025-pacific-kickoff-ubqf
Paper Rex,PRX,1,Bo3,B,loss,"[['Bind', 6, 3, 3], ['Fracture', 13, 8, 5], ['Split', 11, 5, 6]]",30,16,14,VCT 2025: Pacific Kickoff,Main Event: Upper Quarterfinals,"['PRX Jinggg', 'PRX f0rsakeN', 'PRX d4v41', 'PRX mindfreak', 'PRX something']",Haven,Abyss,Fracture,Split,-,Bind,Fracture,Split,-,-,https://www.vlr.gg/430518/paper-rex-vs-t1-champions-tour-2025-pacific-kickoff-ubqf
T1,T1,2,Bo3,A,win,"[['Bind', 13, 9, 4], ['Fracture', 8, 7, 1], ['Split', 13, 6, 7]]",34,22,12,VCT 2025: Pacific Kickoff,Main Event: Upper Quarterfinals,"['T1 stax', 'T1 BuZz', 'T1 iZu', 'T1 Meteor', 'T1 Sylvan']",Pearl,Lotus,Bind,Split,-,Bind,Fracture,Split,-,-,https://www.vlr.gg/430518/paper-rex-vs-t1-champions-tour-2025-pacific-kickoff-ubqf
TALON,TLN,2,Bo3,B,win,"[['Split', 6, 2, 4], ['Abyss', 13, 6, 7], ['Lotus', 13, 7, 6]]",32,15,17,VCT 2025: Pacific Kickoff,Main Event: Upper Quarterfinals,"['TLN JitBoyS', 'TLN primmie', 'TLN ban', 'TLN Governor', 'TLN Crws']",Pearl,Bind,Abyss,Lotus,-,Split,Abyss,Lotus,-,-,https://www.vlr.gg/430519/talon-vs-global-esports-champions-tour-2025-pacific-kickoff-ubqf
Global Esports,GE,1,Bo3,A,loss,"[['Split', 13, 3, 10], ['Abyss', 9, 3, 6], ['Lotus', 8, 3, 5]]",30,9,21,VCT 2025: Pacific Kickoff,Main Event: Upper Quarterfinals,"['GE Kr1stal', 'GE UdoTan', 'GE Papi', 'GE Deryeon', 'GE kellyS']",Haven,Fracture,Split,Lotus,-,Split,Abyss,Lotus,-,-,https://www.vlr.gg/430519/talon-vs-global-esports-champions-tour-2025-pacific-kickoff-ubqf
Gen.G,GEN,2,Bo3,B,win,"[['Fracture', 6, 1, 5], ['Lotus', 13, 5, 8], ['Haven', 14, 6, 6]]",33,12,19,VCT 2025: Pacific Kickoff,Main Event: Upper Quarterfinals,"['GEN Karon', 'GEN t3xture', 'GEN Foxy9', 'GEN Munchkin', 'GEN yoman']",Split,Abyss,Lotus,Haven,-,Fracture,Lotus,Haven,-,-,https://www.vlr.gg/430520/gen-g-vs-rex-regum-qeon-champions-tour-2025-pacific-kickoff-ubqf
Rex Regum Qeon,RRQ,1,Bo3,A,loss,"[['Fracture', 13, 2, 11], ['Lotus', 8, 1, 7], ['Haven', 12, 6, 6]]",33,9,24,VCT 2025: Pacific Kickoff,Main Event: Upper Quarterfinals,"['RRQ Kushy', 'RRQ Jemkin', 'RRQ Estrella', 'RRQ Monyet', 'RRQ xffero']",Bind,Pearl,Fracture,Haven,-,Fracture,Lotus,Haven,-,-,https://www.vlr.gg/430520/gen-g-vs-rex-regum-qeon-champions-tour-2025-pacific-kickoff-ubqf
Nongshim RedForce,NS,2,Bo3,B,win,"[['Pearl', 13, 4, 9], ['Bind', 7, 6, 1], ['Lotus', 13, 6, 7]]",33,16,17,VCT 2025: Pacific Kickoff,Main Event: Lower Round 1,"['NS Francis', 'NS Persia', 'NS Ivy', 'NS Dambi', 'NS margaret']",Abyss,Fracture,Bind,Lotus,-,Pearl,Bind,Lotus,-,-,https://www.vlr.gg/430526/nongshim-redforce-vs-boom-esports-champions-tour-2025-pacific-kickoff-lr1
BOOM Esports,BME,1,Bo3,A,loss,"[['Pearl', 3, 3, 0], ['Bind', 13, 7, 6], ['Lotus', 9, 3, 6]]",25,13,12,VCT 2025: Pacific Kickoff,Main Event: Lower Round 1,"['BME BerserX', 'BME Famouz', 'BME dos9', 'BME Shiro', 'BME NcSlasher']",Split,Haven,Pearl,Lotus,-,Pearl,Bind,Lotus,-,-,https://www.vlr.gg/430526/nongshim-redforce-vs-boom-esports-champions-tour-2025-pacific-kickoff-lr1
Paper Rex,PRX,2,Bo3,B,win,"[['Lotus', 13, 8, 5], ['Fracture', 13, 7, 6]]",26,15,11,VCT 2025: Pacific Kickoff,Main Event: Lower Round 1,"['PRX d4v41', 'PRX f0rsakeN', 'PRX something', 'PRX Jinggg', 'PRX mindfreak']",Haven,Split,Fracture,Pearl,-,Lotus,Fracture,-,-,-,https://www.vlr.gg/430529/paper-rex-vs-zeta-division-champions-tour-2025-pacific-kickoff-lr1
ZETA DIVISION,ZETA,0,Bo3,A,loss,"[['Lotus', 5, 1, 4], ['Fracture', 8, 6, 2]]",13,7,6,VCT 2025: Pacific Kickoff,Main Event: Lower Round 1,"['ZETA Dep', 'ZETA SyouTa', 'ZETA SugarZ3ro', 'ZETA Xdll', 'ZETA CLZ']",Bind,Abyss,Lotus,Pearl,-,Lotus,Fracture,-,-,-,https://www.vlr.gg/430529/paper-rex-vs-zeta-division-champions-tour-2025-pacific-kickoff-lr1
Rex Regum Qeon,RRQ,2,Bo3,B,win,"[['Lotus', 9, 5, 4], ['Pearl', 13, 11, 2], ['Haven', 13, 8, 5]]",35,24,11,VCT 2025: Pacific Kickoff,Main Event: Lower Round 1,"['RRQ Monyet', 'RRQ Estrella', 'RRQ Kushy', 'RRQ xffero', 'RRQ Jemkin']",Split,Abyss,Pearl,Haven,-,Lotus,Pearl,Haven,-,-,https://www.vlr.gg/430527/rex-regum-qeon-vs-team-secret-champions-tour-2025-pacific-kickoff-lr1
Team Secret,TS,1,Bo3,A,loss,"[['Lotus', 13, 8, 5], ['Pearl', 4, 3, 1], ['Haven', 4, 0, 4]]",21,11,10,VCT 2025: Pacific Kickoff,Main Event: Lower Round 1,"['TS JessieVash', 'TS invy', 'TS 2GE', 'TS Wild0reoo', 'TS Jremy']",Bind,Fracture,Lotus,Haven,-,Lotus,Pearl,Haven,-,-,https://www.vlr.gg/430527/rex-regum-qeon-vs-team-secret-champions-tour-2025-pacific-kickoff-lr1
Global Esports,GE,0,Bo3,B,loss,"[['Abyss', 8, 6, 2], ['Split', 12, 6, 6]]",20,12,8,VCT 2025: Pacific Kickoff,Main Event: Lower Round 1,"['GE kellyS', 'GE Kr1stal', 'GE Deryeon', 'GE UdoTan', 'GE Papi']",Haven,Fracture,Split,Lotus,-,Abyss,Split,-,-,-,https://www.vlr.gg/430528/global-esports-vs-detonation-focusme-champions-tour-2025-pacific-kickoff-lr1
DetonatioN FocusMe,DFM,2,Bo3,A,win,"[['Abyss', 13, 10, 3], ['Split', 14, 6, 6]]",27,16,9,VCT 2025: Pacific Kickoff,Main Event: Lower Round 1,"['DFM Meiy', 'DFM Akame', 'DFM Jinboong', 'DFM gyen', 'DFM Art']",Bind,Pearl,Abyss,Lotus,-,Abyss,Split,-,-,-,https://www.vlr.gg/430528/global-esports-vs-detonation-focusme-champions-tour-2025-pacific-kickoff-lr1
T1,T1,2,Bo3,B,win,"[['Fracture', 13, 3, 10], ['Bind', 4, 3, 1], ['Haven', 13, 8, 5]]",30,14,16,VCT 2025: Pacific Kickoff,Main Event: Upper Semifinals,"['T1 BuZz', 'T1 iZu', 'T1 Meteor', 'T1 stax', 'T1 Sylvan']",Lotus,Abyss,Bind,Haven,-,Fracture,Bind,Haven,-,-,https://www.vlr.gg/430522/t1-vs-talon-champions-tour-2025-pacific-kickoff-ubsf
TALON,TLN,1,Bo3,A,loss,"[['Fracture', 5, 2, 3], ['Bind', 13, 4, 9], ['Haven', 9, 5, 4]]",27,11,16,VCT 2025: Pacific Kickoff,Main Event: Upper Semifinals,"['TLN ban', 'TLN primmie', 'TLN JitBoyS', 'TLN Governor', 'TLN Crws']",Split,Pearl,Fracture,Haven,-,Fracture,Bind,Haven,-,-,https://www.vlr.gg/430522/t1-vs-talon-champions-tour-2025-pacific-kickoff-ubsf
Gen.G,GEN,0,Bo3,B,loss,"[['Abyss', 9, 6, 3], ['Bind', 13, 5, 7]]",22,11,10,VCT 2025: Pacific Kickoff,Main Event: Upper Semifinals,"['GEN yoman', 'GEN Karon', 'GEN Foxy9', 'GEN Munchkin', 'GEN t3xture']",Fracture,Pearl,Bind,Haven,-,Abyss,Bind,-,-,-,https://www.vlr.gg/430523/gen-g-vs-drx-champions-tour-2025-pacific-kickoff-ubsf
DRX,DRX,2,Bo3,A,win,"[['Abyss', 13, 9, 4], ['Bind', 15, 5, 7]]",28,14,11,VCT 2025: Pacific Kickoff,Main Event: Upper Semifinals,"['DRX free1ng', 'DRX BeYN', 'DRX MaKo', 'DRX Flashback', 'DRX HYUNMIN']",Lotus,Split,Abyss,Haven,-,Abyss,Bind,-,-,-,https://www.vlr.gg/430523/gen-g-vs-drx-champions-tour-2025-pacific-kickoff-ubsf
Nongshim RedForce,NS,2,Bo3,B,win,"[['Fracture', 12, 6, 6], ['Lotus', 22, 7, 5], ['Pearl', 13, 7, 6]]",47,20,17,VCT 2025: Pacific Kickoff,Main Event: Lower Round 2,"['NS Ivy', 'NS Francis', 'NS Persia', 'NS margaret', 'NS Dambi']",Abyss,Haven,Lotus,Pearl,-,Fracture,Lotus,Pearl,-,-,https://www.vlr.gg/430530/nongshim-redforce-vs-rex-regum-qeon-champions-tour-2025-pacific-kickoff-lr2
Rex Regum Qeon,RRQ,1,Bo3,A,loss,"[['Fracture', 14, 6, 6], ['Lotus', 20, 7, 5], ['Pearl', 8, 6, 2]]",42,19,13,VCT 2025: Pacific Kickoff,Main Event: Lower Round 2,"['RRQ Jemkin', 'RRQ Estrella', 'RRQ xffero', 'RRQ Kushy', 'RRQ Monyet']",Bind,Split,Fracture,Pearl,-,Fracture,Lotus,Pearl,-,-,https://www.vlr.gg/430530/nongshim-redforce-vs-rex-regum-qeon-champions-tour-2025-pacific-kickoff-lr2
DetonatioN FocusMe,DFM,2,Bo3,A,win,"[['Abyss', 10, 5, 5], ['Pearl', 1, 0, 1]]",11,5,6,VCT 2025: Pacific Kickoff,Main Event: Lower Round 2,"['DFM Meiy', 'DFM gyen', 'DFM Jinboong', 'DFM Art', 'DFM Akame']",Bind,Split,Abyss,Fracture,-,Abyss,Pearl,-,-,-,https://www.vlr.gg/430531/detonation-focusme-vs-paper-rex-champions-tour-2025-pacific-kickoff-lr2
Paper Rex,PRX,0,Bo3,B,loss,"[['Abyss', 13, 6, 7], ['Pearl', 13, 11, 2]]",26,17,9,VCT 2025: Pacific Kickoff,Main Event: Lower Round 2,"['PRX f0rsakeN', 'PRX something', 'PRX Jinggg', 'PRX mindfreak', 'PRX d4v41']",Haven,Lotus,Pearl,Fracture,-,Abyss,Pearl,-,-,-,https://www.vlr.gg/430531/detonation-focusme-vs-paper-rex-champions-tour-2025-pacific-kickoff-lr2
TALON,TLN,2,Bo3,B,win,"[['Lotus', 9, 5, 4], ['Bind', 13, 9, 4], ['Split', 13, 5, 8]]",35,19,16,VCT 2025: Pacific Kickoff,Main Event: Lower Round 3,"['TLN primmie', 'TLN JitBoyS', 'TLN Crws', 'TLN Governor', 'TLN ban']",Pearl,Fracture,Bind,Split,-,Lotus,Bind,Split,-,-,https://www.vlr.gg/430532/talon-vs-nongshim-redforce-champions-tour-2025-pacific-kickoff-lr3
Nongshim RedForce,NS,1,Bo3,A,loss,"[['Lotus', 13, 6, 7], ['Bind', 10, 7, 3], ['Split', 5, 4, 1]]",28,17,11,VCT 2025: Pacific Kickoff,Main Event: Lower Round 3,"['NS Ivy', 'NS Persia', 'NS Francis', 'NS Dambi', 'NS margaret']",Abyss,Haven,Lotus,Split,-,Lotus,Bind,Split,-,-,https://www.vlr.gg/430532/talon-vs-nongshim-redforce-champions-tour-2025-pacific-kickoff-lr3
Gen.G,GEN,2,Bo3,B,win,"[['Abyss', 13, 9, 4], ['Lotus', 13, 5, 8]]",26,14,12,VCT 2025: Pacific Kickoff,Main Event: Lower Round 3,"['GEN Munchkin', 'GEN Foxy9', 'GEN yoman', 'GEN Karon', 'GEN t3xture']",Fracture,Pearl,Lotus,Haven,-,Abyss,Lotus,-,-,-,https://www.vlr.gg/430533/gen-g-vs-detonation-focusme-champions-tour-2025-pacific-kickoff-lr3
DetonatioN FocusMe,DFM,0,Bo3,A,loss,"[['Abyss', 6, 3, 3], ['Lotus', 6, 4, 2]]",12,7,5,VCT 2025: Pacific Kickoff,Main Event: Lower Round 3,"['DFM Akame', 'DFM Meiy', 'DFM Art', 'DFM Jinboong', 'DFM gyen']",Bind,Split,Abyss,Haven,-,Abyss,Lotus,-,-,-,https://www.vlr.gg/430533/gen-g-vs-detonation-focusme-champions-tour-2025-pacific-kickoff-lr3
T1,T1,1,Bo3,B,loss,"[['Lotus', 13, 5, 8], ['Haven', 13, 7, 5], ['Fracture', 10, 6, 4]]",36,18,17,VCT 2025: Pacific Kickoff,Main Event: Upper Final,"['T1 iZu', 'T1 BuZz', 'T1 Meteor', 'T1 carpe', 'T1 stax']",Abyss,Split,Haven,Fracture,-,Lotus,Haven,Fracture,-,-,https://www.vlr.gg/430524/t1-vs-drx-champions-tour-2025-pacific-kickoff-ubf
DRX,DRX,2,Bo3,A,win,"[['Lotus', 11, 4, 7], ['Haven', 15, 7, 5], ['Fracture', 13, 8, 5]]",39,19,17,VCT 2025: Pacific Kickoff,Main Event: Upper Final,"['DRX MaKo', 'DRX HYUNMIN', 'DRX free1ng', 'DRX Flashback', 'DRX BeYN']",Pearl,Bind,Lotus,Fracture,-,Lotus,Haven,Fracture,-,-,https://www.vlr.gg/430524/t1-vs-drx-champions-tour-2025-pacific-kickoff-ubf
TALON,TLN,0,Bo3,A,loss,"[['Bind', 13, 6, 7], ['Lotus', 13, 10, 3]]",26,16,10,VCT 2025: Pacific Kickoff,Main Event: Lower Round 4,"['TLN primmie', 'TLN ban', 'TLN JitBoyS', 'TLN Crws', 'TLN Governor']",Pearl,Haven,Bind,Abyss,-,Bind,Lotus,-,-,-,https://www.vlr.gg/430534/talon-vs-gen-g-champions-tour-2025-pacific-kickoff-lr4
Gen.G,GEN,2,Bo3,B,win,"[['Bind', 7, 5, 2], ['Lotus', 2, 0, 2]]",9,5,4,VCT 2025: Pacific Kickoff,Main Event: Lower Round 4,"['GEN yoman', 'GEN Karon', 'GEN t3xture', 'GEN Foxy9', 'GEN Munchkin']",Fracture,Split,Lotus,Abyss,-,Bind,Lotus,-,-,-,https://www.vlr.gg/430534/talon-vs-gen-g-champions-tour-2025-pacific-kickoff-lr4
T1,T1,3,Bo5,A,win,"[['Pearl', 8, 4, 4], ['Lotus', 8, 2, 6], ['Haven', 13, 6, 7], ['Split', 17, 3, 9], ['Bind', 10, 7, 3]]",56,22,29,VCT 2025: Pacific Kickoff,Main Event: Lower Final,"['T1 iZu', 'T1 carpe', 'T1 stax', 'T1 Meteor', 'T1 BuZz']",Abyss,-,Pearl,Haven,Bind,Pearl,Lotus,Haven,Split,Bind,https://www.vlr.gg/430535/t1-vs-gen-g-champions-tour-2025-pacific-kickoff-lbf
Gen.G,GEN,2,Bo5,B,loss,"[['Pearl', 13, 8, 5], ['Lotus', 13, 6, 7], ['Haven', 5, 5, 0], ['Split', 15, 3, 9], ['Bind', 13, 9, 4]]",59,31,25,VCT 2025: Pacific Kickoff,Main Event: Lower Final,"['GEN Karon', 'GEN Munchkin', 'GEN t3xture', 'GEN yoman', 'GEN Foxy9']",Fracture,-,Lotus,Split,Bind,Pearl,Lotus,Haven,Split,Bind,https://www.vlr.gg/430535/t1-vs-gen-g-champions-tour-2025-pacific-kickoff-lbf
DRX,DRX,3,Bo5,A,win,"[['Abyss', 3, 2, 1], ['Lotus', 13, 6, 7], ['Fracture', 9, 4, 5], ['Bind', 14, 7, 5], ['Split', 11, 6, 5]]",50,25,23,VCT 2025: Pacific Kickoff,Main Event: Grand Final,"['DRX free1ng', 'DRX MaKo', 'DRX Flashback', 'DRX HYUNMIN', 'DRX BeYN']",Pearl,Haven,Abyss,Fracture,Split,Abyss,Lotus,Fracture,Bind,Split,https://www.vlr.gg/430525/drx-vs-t1-champions-tour-2025-pacific-kickoff-gf
T1,T1,2,Bo5,B,loss,"[['Abyss', 13, 3, 10], ['Lotus', 6, 5, 1], ['Fracture', 13, 5, 8], ['Bind', 12, 7, 5], ['Split', 13, 7, 6]]",57,27,30,VCT 2025: Pacific Kickoff,Main Event: Grand Final,"['T1 BuZz', 'T1 carpe', 'T1 stax', 'T1 Meteor', 'T1 iZu']",-,-,Lotus,Bind,Split,Abyss,Lotus,Fracture,Bind,Split,https://www.vlr.gg/430525/drx-vs-t1-champions-tour-2025-pacific-kickoff-gf
Evil Geniuses,EG,0,Bo3,B,loss,"[['Split', 12, 4, 8], ['Pearl', 10, 4, 6]]",22,8,14,VCT 2025: Americas Kickoff,Main Event: Upper Round 1,"['EG yay', 'EG NaturE', 'EG icy', 'EG supamen', 'EG Derrek']",Haven,Bind,Pearl,Lotus,-,Split,Pearl,-,-,-,https://www.vlr.gg/427991/evil-geniuses-vs-loud-champions-tour-2025-americas-kickoff-ur1
LOUD,LOUD,2,Bo3,A,win,"[['Split', 14, 4, 8], ['Pearl', 13, 6, 7]]",27,10,15,VCT 2025: Americas Kickoff,Main Event: Upper Round 1,"['LOUD dgzin', 'LOUD cauanzin', 'LOUD v1nny', 'LOUD pANcada', 'LOUD tuyz']",Fracture,Abyss,Split,Lotus,-,Split,Pearl,-,-,-,https://www.vlr.gg/427991/evil-geniuses-vs-loud-champions-tour-2025-americas-kickoff-ur1
MIBR,MIBR,0,Bo3,A,loss,"[['Lotus', 13, 10, 3], ['Bind', 13, 9, 4]]",26,19,7,VCT 2025: Americas Kickoff,Main Event: Upper Round 1,"['MIBR aspas', 'MIBR nzr', 'MIBR xenom', 'MIBR artzin', 'MIBR cortezia']",Fracture,Split,Lotus,Haven,-,Lotus,Bind,-,-,-,https://www.vlr.gg/427992/mibr-vs-100-thieves-champions-tour-2025-americas-kickoff-ur1
100 Thieves,100T,2,Bo3,B,win,"[['Lotus', 4, 2, 2], ['Bind', 9, 8, 1]]",13,10,3,VCT 2025: Americas Kickoff,Main Event: Upper Round 1,"['100T Cryocells', '100T Asuna', '100T eeiu', '100T Boostio', '100T zander']",Abyss,Pearl,Bind,Haven,-,Lotus,Bind,-,-,-,https://www.vlr.gg/427992/mibr-vs-100-thieves-champions-tour-2025-americas-kickoff-ur1
2Game Esports,2G,0,Bo3,A,loss,"[['Haven', 13, 7, 6], ['Lotus', 13, 5, 8]]",26,12,14,VCT 2025: Americas Kickoff,Main Event: Upper Round 1,"['2G gobera', '2G lz', '2G silentzz', '2G pryze', '2G Zap']",Fracture,Abyss,Haven,Bind,-,Haven,Lotus,-,-,-,https://www.vlr.gg/427994/2game-esports-vs-furia-champions-tour-2025-americas-kickoff-ur1
FURIA,FUR,2,Bo3,B,win,"[['Haven', 7, 2, 5], ['Lotus', 5, 4, 1]]",12,6,6,VCT 2025: Americas Kickoff,Main Event: Upper Round 1,"['FUR penny', 'FUR bdog', 'FUR jakee', 'FUR stellar', 'FUR Add3r']",Pearl,Split,Lotus,Bind,-,Haven,Lotus,-,-,-,https://www.vlr.gg/427994/2game-esports-vs-furia-champions-tour-2025-americas-kickoff-ur1
NRG,NRG,0,Bo3,A,loss,"[['Fracture', 14, 10, 2], ['Lotus', 13, 7, 6]]",27,17,8,VCT 2025: Americas Kickoff,Main Event: Upper Round 1,"['NRG s0m', 'NRG mada', 'NRG Ethan', 'NRG Verno', 'NRG FiNESSE']",Abyss,Pearl,Fracture,Bind,-,Fracture,Lotus,-,-,-,https://www.vlr.gg/427993/nrg-esports-vs-cloud9-champions-tour-2025-americas-kickoff-ur1
Cloud9,C9,2,Bo3,B,win,"[['Fracture', 12, 10, 2], ['Lotus', 10, 6, 4]]",22,16,6,VCT 2025: Americas Kickoff,Main Event: Upper Round 1,"['C9 Xeppaa', 'C9 mitch', 'C9 neT', 'C9 OXY', 'C9 v1c']",Haven,Split,Lotus,Bind,-,Fracture,Lotus,-,-,-,https://www.vlr.gg/427993/nrg-esports-vs-cloud9-champions-tour-2025-americas-kickoff-ur1
KRÜ Esports,KRÜ,0,Bo3,B,loss,"[['Haven', 7, 2, 5], ['Split', 10, 6, 4]]",17,8,9,VCT 2025: Americas Kickoff,Main Event: Upper Quarterfinals,"['KRÜ keznit', 'KRÜ Shyy', 'KRÜ Melser', 'KRÜ adverso', 'KRÜ Mazino']",Pearl,Lotus,Split,Bind,-,Haven,Split,-,-,-,https://www.vlr.gg/427995/kr-esports-vs-loud-champions-tour-2025-americas-kickoff-ubqf
LOUD,LOUD,2,Bo3,A,win,"[['Haven', 13, 3, 10], ['Split', 13, 7, 6]]",26,10,16,VCT 2025: Americas Kickoff,Main Event: Upper Quarterfinals,"['LOUD dgzin', 'LOUD pANcada', 'LOUD v1nny', 'LOUD tuyz', 'LOUD cauanzin']",Fracture,Abyss,Haven,Bind,-,Haven,Split,-,-,-,https://www.vlr.gg/427995/kr-esports-vs-loud-champions-tour-2025-americas-kickoff-ubqf
Sentinels,SEN,2,Bo3,A,win,"[['Split', 13, 5, 8], ['Bind', 9, 4, 5], ['Pearl', 9, 6, 3]]",31,15,16,VCT 2025: Americas Kickoff,Main Event: Upper Quarterfinals,"['SEN johnqt', 'SEN N4RRATE', 'SEN zekken', 'SEN bang', 'SEN Zellsis']",Fracture,Haven,Split,Pearl,-,Split,Bind,Pearl,-,-,https://www.vlr.gg/427996/sentinels-vs-100-thieves-champions-tour-2025-americas-kickoff-ubqf
100 Thieves,100T,1,Bo3,B,loss,"[['Split', 4, 4, 0], ['Bind', 13, 7, 6], ['Pearl', 13, 7, 6]]",30,18,12,VCT 2025: Americas Kickoff,Main Event: Upper Quarterfinals,"['100T Cryocells', '100T eeiu', '100T Asuna', '100T zander', '100T Boostio']",Abyss,Lotus,Bind,Pearl,-,Split,Bind,Pearl,-,-,https://www.vlr.gg/427996/sentinels-vs-100-thieves-champions-tour-2025-americas-kickoff-ubqf
LEVIATÁN,LEV,2,Bo3,B,win,"[['Haven', 13, 9, 4], ['Split', 13, 9, 4]]",26,18,8,VCT 2025: Americas Kickoff,Main Event: Upper Quarterfinals,"['LEV kiNgg', 'LEV C0M', 'LEV nataNk', 'LEV tex', 'LEV Demon1']",Bind,Lotus,Split,Fracture,-,Haven,Split,-,-,-,https://www.vlr.gg/427998/leviat-n-vs-furia-champions-tour-2025-americas-kickoff-ubqf
FURIA,FUR,0,Bo3,A,loss,"[['Haven', 8, 5, 3], ['Split', 6, 3, 3]]",14,8,6,VCT 2025: Americas Kickoff,Main Event: Upper Quarterfinals,"['FUR Khalil', 'FUR havoc', 'FUR mwzera', 'FUR raafa', 'FUR heat']",Abyss,Pearl,Haven,Fracture,-,Haven,Split,-,-,-,https://www.vlr.gg/427998/leviat-n-vs-furia-champions-tour-2025-americas-kickoff-ubqf
G2 Esports,G2,2,Bo3,B,win,"[['Lotus', 13, 5, 8], ['Abyss', 13, 4, 9]]",26,9,17,VCT 2025: Americas Kickoff,Main Event: Upper Quarterfinals,"['G2 leaf', 'G2 JonahP', 'G2 trent', 'G2 jawgemo', 'G2 valyn']",Fracture,Pearl,Abyss,Split,-,Lotus,Abyss,-,-,-,https://www.vlr.gg/427997/g2-esports-vs-cloud9-champions-tour-2025-americas-kickoff-ubqf
Cloud9,C9,0,Bo3,A,loss,"[['Lotus', 6, 4, 2], ['Abyss', 8, 3, 5]]",14,7,7,VCT 2025: Americas Kickoff,Main Event: Upper Quarterfinals,"['C9 Xeppaa', 'C9 neT', 'C9 OXY', 'C9 v1c', 'C9 mitch']",Haven,Bind,Lotus,Split,-,Lotus,Abyss,-,-,-,https://www.vlr.gg/427997/g2-esports-vs-cloud9-champions-tour-2025-americas-kickoff-ubqf
FURIA,FUR,0,Bo3,B,loss,"[['Abyss', 7, 5, 2], ['Fracture', 7, 5, 2]]",14,10,4,VCT 2025: Americas Kickoff,Main Event: Lower Round 1,"['FUR Khalil', 'FUR heat', 'FUR mwzera', 'FUR havoc', 'FUR raafa']",Split,Pearl,Fracture,Lotus,-,Abyss,Fracture,-,-,-,https://www.vlr.gg/428003/furia-vs-evil-geniuses-champions-tour-2025-americas-kickoff-lr1
Evil Geniuses,EG,2,Bo3,A,win,"[['Abyss', 13, 6, 7], ['Fracture', 13, 10, 3]]",26,16,10,VCT 2025: Americas Kickoff,Main Event: Lower Round 1,"['EG NaturE', 'EG icy', 'EG yay', 'EG Derrek', 'EG supamen']",Haven,Bind,Abyss,Lotus,-,Abyss,Fracture,-,-,-,https://www.vlr.gg/428003/furia-vs-evil-geniuses-champions-tour-2025-americas-kickoff-lr1
