the difference between moneyYt and Jinggg .,General Discussion,0,6,"May 12, 2024 at 10:51 PM AEST"
Jinggg NEON PTSD,General Discussion,0,6,"July 5, 2024 at 6:15 PM AEST"
JINGGG PI?,General Discussion,1,6,"July 20, 2024 at 10:37 PM AEST"
Jinggg and aspas trialing with EG,General Discussion,4,6,"September 28, 2024 at 2:44 AM AEST"
SMTH/JINGGG Problem same as Tenz Case?,General Discussion,1,6,"February 4, 2025 at 12:46 AM AEDT"
Hottest prospects for 2022?,General Discussion,1,72,"January 4, 2022 at 11:36 PM AEDT"
F0rsaken and Jing vs Derke and Alfajer,General Discussion,0,85,"June 25, 2022 at 9:25 PM AEST"
FNATIC L...LOST ? TF ?,General Discussion,0,27,"July 18, 2022 at 4:46 AM AEST"
Best valorant player,General Discussion,0,45,"July 25, 2022 at 11:45 PM AEST"
Plat Chat Top 10 players at Champions Istanbul,General Discussion,3,100,"August 25, 2022 at 4:33 AM AEST"
PRX LOSE TO THIS?,General Discussion,0,12,"September 12, 2022 at 5:02 AM AEST"
KellyS #1 Duelist Pacific,General Discussion,0,23,"October 8, 2022 at 3:23 PM AEDT"
Best Reyna Pro,General Discussion,2,15,"November 4, 2022 at 4:11 AM AEDT"
The Top 30 Players in Valorant Franchising,General Discussion,0,86,"January 7, 2023 at 3:59 AM AEDT"
