Lmemore Best Indo Player?,General Discussion,0,27,7/5/2023,17:55
PRX f0rsakeN back to duelist role,General Discussion,0,5,10/6/2023,12:20
f0rsakeN on Odin?,General Discussion,0,5,19/6/2023,13:00
f0rsaken,General Discussion,0,5,21/6/2023,14:02
Who is overrated,General Discussion,0,89,28/7/2023,4:05
eg and paper rex,General Discussion,0,66,1/8/2023,7:04
Your favourite players in each role?,General Discussion,0,26,7/8/2023,12:20
Site is dogshit,General Discussion,0,39,17/8/2023,4:20
Jinggg replacement,General Discussion,0,76,20/8/2023,12:45
",,Updated"" TOP 20 PLAYERS OF THE YEAR",General Discussion,0,49,27/8/2023,23:44
best player each agent,General Discussion,3,46,11/9/2023,14:25
PRX and DRX,General Discussion,0,63,12/9/2023,14:33
You can create a team,General Discussion,0,42,23/9/2023,4:16
Make your dream team.,General Discussion,0,81,8/10/2023,23:27
Top 3 Flex of all time,General Discussion,0,42,23/10/2023,2:48
No f0rsaken?,General Discussion,0,5,7/12/2023,15:02
F0rsaken is the goat,General Discussion,0,5,20/12/2023,14:30
CZDE Best flex players..,General Discussion,0,30,9/1/2024,12:46
Create ur best roster,General Discussion,1,47,13/2/2024,18:50
Top 3 players in each role,General Discussion,0,31,14/3/2024,3:05
remember that f0rsakeN is the IGL too,General Discussion,1,5,16/3/2024,12:56
whats more impressive? prx tokyo or prx madrid,General Discussion,0,22,24/3/2024,1:33
PRX only have 2 options.,General Discussion,0,19,24/3/2024,1:49
PRX ideal Fix,General Discussion,0,46,24/3/2024,2:04
build your superteam,General Discussion,0,41,25/3/2024,6:39
Drop your favourite players,General Discussion,1,91,23/4/2024,12:09
Goat debate (aspas vs forsaken),General Discussion,0,29,3/5/2024,19:23
Top 5 for every agent (VERY LONG),General Discussion,0,66,8/5/2024,1:32
SYSTEM PLAYERS,General Discussion,0,43,12/5/2024,6:48
BEAT MY SHANGHAI SUPERTEAM (IMPOSSIBLE),General Discussion,0,23,14/5/2024,15:06
Top 15 Pros (2021-24),General Discussion,0,69,22/5/2024,6:59
F0rsaken best flex,General Discussion,0,5,31/5/2024,17:37
f0rsaken duelist,General Discussion,2,5,20/7/2024,15:19
WHY YALL MFS SINGLING OUT J0NGGG?,General Discussion,1,31,4/8/2024,17:06
"if you are PRX coach, would you rather",General Discussion,0,36,11/8/2024,20:14
post your dream team,General Discussion,0,62,28/8/2024,3:10
The best team formed by 5 of the same players,General Discussion,0,56,17/10/2024,10:32
f0rsakeN,General Discussion,2,5,21/11/2024,18:36
f0rsaken might be the GOAT,General Discussion,1,5,30/11/2024,17:47
fraud teams,General Discussion,0,53,8/12/2024,16:28
CHOOSE ONE PRO,General Discussion,6,134,6/3/2025,13:45
new prx??,General Discussion,1,10,30/3/2025,17:23
@PaperRex,General Discussion,3,33,31/3/2025,19:01
F0rsaken please wake up,General Discussion,0,4,15/9/2021,21:47
why is f0rsaken so underated?,General Discussion,0,4,18/9/2021,14:41
F0RSAKEN CANT LURK,General Discussion,1,4,27/8/2023,5:54
chronicle vs f0rsaken??,General Discussion,0,4,13/5/2024,5:45
let f0rsaken play duelist,General Discussion,2,4,21/11/2024,19:10
-S1mon + f0rsaken,General Discussion,0,4,23/3/2025,16:26
Best player from each region,General Discussion,0,57,6/8/2021,21:16
f0rsaken knife kill,General Discussion,3,4,8/8/2021,13:41
top 10 acs at berlin,General Discussion,10,32,27/8/2021,4:01
VLR.gg asks the pros at Berlin,General Discussion,36,100,6/9/2021,23:13
Underrated Players,General Discussion,0,17,13/9/2021,14:26
PapeRex,General Discussion,2,23,14/9/2021,9:15
Dreamteam from each region,General Discussion,0,20,17/9/2021,15:36
Top 5 duelist in your region,General Discussion,0,52,4/10/2021,14:53
Jingg?,General Discussion,0,11,11/10/2021,22:15
prx comp,General Discussion,1,20,12/10/2021,20:29
why is forsaken not in jett,General Discussion,0,24,12/10/2021,21:04
Build your national team,General Discussion,5,103,17/10/2021,17:00
Best player on each agent,General Discussion,0,47,4/11/2021,21:19
Sinatraa,General Discussion,0,15,23/12/2021,8:32
best players for all regions,General Discussion,0,23,28/12/2021,2:19
who is the best SEA player/aimer?,General Discussion,1,23,8/1/2022,19:56
Best OPER in Asia,General Discussion,0,23,16/1/2022,16:02
Optic will never same again,General Discussion,1,25,11/2/2022,11:57
I guess your favourite valorant player,General Discussion,27,1072,20/2/2022,12:46
Stealing the name of G.O.A.T,General Discussion,0,19,5/3/2022,2:08
F0rsaken,Off Topic,0,4,25/3/2022,14:37
Prx are just like ge??,General Discussion,0,88,27/3/2022,16:33
DRX need forsaken,General Discussion,0,74,19/4/2022,4:51
G2 Copypasta ?,General Discussion,1,8,19/4/2022,15:08
PaperLex,General Discussion,0,49,28/5/2022,13:58
Top 5 players of all time in each role,General Discussion,0,16,6/6/2022,2:44
SURF,General Discussion,0,7,12/7/2022,12:02
f0rsakeN,General Discussion,0,4,14/7/2022,22:10
Is Scream still the best Aimer?,General Discussion,0,23,22/7/2022,12:10
Susanto vs Ange1 in Valorant,General Discussion,0,12,24/7/2022,17:47
team's players ranked,General Discussion,0,16,26/7/2022,23:00
real TOP 10 APAC player (individual),General Discussion,0,32,28/7/2022,13:37
SEA fps kings,General Discussion,0,55,2/8/2022,16:22
SEA franchising teams,General Discussion,0,37,9/8/2022,22:56
ZmjjKK Clears,General Discussion,38,42,13/8/2022,8:01
100t asuna,General Discussion,0,99,18/8/2022,21:41
Top 20 player ranking from last year,General Discussion,15,89,20/8/2022,19:40
f0rsaken,General Discussion,0,4,7/9/2022,22:22
Any prx news?,General Discussion,0,17,7/10/2022,3:51
Paper rex 6th man,General Discussion,4,23,12/10/2022,3:00
Ranking Valorant Teams with NBA 2k ratings pt.1,General Discussion,1,63,14/11/2022,10:10
TOP 3 Player by roles,General Discussion,0,73,1/12/2022,11:41
Best Val players A - Z,General Discussion,0,64,5/12/2022,8:59
